#	装备品质及品阶配置表																
#	Id		GearId	NextId	TotalQualityLevel	Quality	QualityLevel	AttrId0	attrVal0	AttrId1	attrVal1	RequiredItemId0	RequiredItemCount0	RequiredItemId1	RequiredItemCount1	RequiredItemId2	RequiredItemCount2
#	int		int	int	int	int	int	int	float	int	float	int	int	int	int	int	int
#	编号	策划备注	装备编号	下一品阶编号	总品阶	品质	品阶	属性编号0	属性值0	属性编号1	属性值1	升品阶所需道具编号0	升品阶所需道具个数0	升品阶所需道具编号1	升品阶所需道具个数1	升品阶所需道具编号2	升品阶所需道具个数2
	70113	火枪手	701	70114	13	5	2	4	1474	16	0.1	203201	110	203202	110	203203	150
	70114	火枪手	701	70115	14	5	3	4	1718	16	0.12	203201	120	203202	120	203203	170
	70115	火枪手	701	0	15	5	4	4	1981	16	0.14	0	0	0	0	0	0
	70201	火枪手	702	70202	1	1	0	1	0	16	0	203201	10	0	0	0	0
	70202	火枪手	702	70203	2	2	0	1	400	16	0	203201	15	0	0	0	0
	70203	火枪手	702	70204	3	2	1	1	1160	16	0	203201	20	203202	10	0	0
	70204	火枪手	702	70205	4	3	0	1	2320	16	0	203201	25	203202	20	0	0
	70205	火枪手	702	70206	5	3	1	1	3840	16	0	203201	30	203202	30	0	0
	70206	火枪手	702	70207	6	3	2	1	5720	16	0	203201	40	203202	40	203203	10
	70207	火枪手	702	70208	7	4	0	1	8000	16	0.01	203201	50	203202	50	203203	30
	70208	火枪手	702	70209	8	4	1	1	10640	16	0.02	203201	60	203202	60	203203	50
	70209	火枪手	702	70210	9	4	2	1	13660	16	0.03	203201	70	203202	70	203203	70
	70210	火枪手	702	70211	10	4	3	1	17040	16	0.04	203201	80	203202	80	203203	90
	70211	火枪手	702	70212	11	5	0	1	20820	16	0.06	203201	90	203202	90	203203	110
	70212	火枪手	702	70213	12	5	1	1	24960	16	0.08	203201	100	203202	100	203203	130
	70213	火枪手	702	70214	13	5	2	1	29480	16	0.1	203201	110	203202	110	203203	150
	70214	火枪手	702	70215	14	5	3	1	34360	16	0.12	203201	120	203202	120	203203	170
	70215	火枪手	702	0	15	5	4	1	39620	16	0.14	0	0	0	0	0	0
	80001	链球男	800	80002	1	1	0	2	0	15	0	203201	10	0	0	0	0
	80002	链球男	800	80003	2	2	0	2	20	15	0	203201	15	0	0	0	0
	80003	链球男	800	80004	3	2	1	2	58	15	0	203201	20	203202	10	0	0
	80004	链球男	800	80005	4	3	0	2	116	15	0	203201	25	203202	20	0	0
	80005	链球男	800	80006	5	3	1	2	192	15	0	203201	30	203202	30	0	0
	80006	链球男	800	80007	6	3	2	2	286	15	0	203201	40	203202	40	203203	10
	80007	链球男	800	80008	7	4	0	2	400	15	0.01	203201	50	203202	50	203203	30
	80008	链球男	800	80009	8	4	1	2	532	15	0.02	203201	60	203202	60	203203	50
	80009	链球男	800	80010	9	4	2	2	683	15	0.03	203201	70	203202	70	203203	70
	80010	链球男	800	80011	10	4	3	2	852	15	0.04	203201	80	203202	80	203203	90
	80011	链球男	800	80012	11	5	0	2	1041	15	0.06	203201	90	203202	90	203203	110
	80012	链球男	800	80013	12	5	1	2	1248	15	0.08	203201	100	203202	100	203203	130
	80013	链球男	800	80014	13	5	2	2	1474	15	0.1	203201	110	203202	110	203203	150
	80014	链球男	800	80015	14	5	3	2	1718	15	0.12	203201	120	203202	120	203203	170
	80015	链球男	800	0	15	5	4	2	1981	15	0.14	0	0	0	0	0	0
	80101	链球男	801	80102	1	1	0	4	0	16	0	203201	10	0	0	0	0
	80102	链球男	801	80103	2	2	0	4	20	16	0	203201	15	0	0	0	0
	80103	链球男	801	80104	3	2	1	4	58	16	0	203201	20	203202	10	0	0
	80104	链球男	801	80105	4	3	0	4	116	16	0	203201	25	203202	20	0	0
	80105	链球男	801	80106	5	3	1	4	192	16	0	203201	30	203202	30	0	0
	80106	链球男	801	80107	6	3	2	4	286	16	0	203201	40	203202	40	203203	10
	80107	链球男	801	80108	7	4	0	4	400	16	0.01	203201	50	203202	50	203203	30
	80108	链球男	801	80109	8	4	1	4	532	16	0.02	203201	60	203202	60	203203	50
	80109	链球男	801	80110	9	4	2	4	683	16	0.03	203201	70	203202	70	203203	70
	80110	链球男	801	80111	10	4	3	4	852	16	0.04	203201	80	203202	80	203203	90
	80111	链球男	801	80112	11	5	0	4	1041	16	0.06	203201	90	203202	90	203203	110
	80112	链球男	801	80113	12	5	1	4	1248	16	0.08	203201	100	203202	100	203203	130
	80113	链球男	801	80114	13	5	2	4	1474	16	0.1	203201	110	203202	110	203203	150
	80114	链球男	801	80115	14	5	3	4	1718	16	0.12	203201	120	203202	120	203203	170
	80115	链球男	801	0	15	5	4	4	1981	16	0.14	0	0	0	0	0	0
	80201	链球男	802	80202	1	1	0	1	0	16	0	203201	10	0	0	0	0
	80202	链球男	802	80203	2	2	0	1	400	16	0	203201	15	0	0	0	0
	80203	链球男	802	80204	3	2	1	1	1200	16	0	203201	20	203202	10	0	0
	80204	链球男	802	80205	4	3	0	1	2380	16	0	203201	25	203202	20	0	0
	80205	链球男	802	80206	5	3	1	1	3940	16	0	203201	30	203202	30	0	0
	80206	链球男	802	80207	6	3	2	1	5880	16	0	203201	40	203202	40	203203	10
	80207	链球男	802	80208	7	4	0	1	8220	16	0.01	203201	50	203202	50	203203	30
	80208	链球男	802	80209	8	4	1	1	10940	16	0.02	203201	60	203202	60	203203	50
	80209	链球男	802	80210	9	4	2	1	14040	16	0.03	203201	70	203202	70	203203	70
	80210	链球男	802	80211	10	4	3	1	17520	16	0.04	203201	80	203202	80	203203	90
	80211	链球男	802	80212	11	5	0	1	21400	16	0.06	203201	90	203202	90	203203	110
	80212	链球男	802	80213	12	5	1	1	25660	16	0.08	203201	100	203202	100	203203	130
	80213	链球男	802	80214	13	5	2	1	30300	16	0.1	203201	110	203202	110	203203	150
	80214	链球男	802	80215	14	5	3	1	35340	16	0.12	203201	120	203202	120	203203	170
	80215	链球男	802	0	15	5	4	1	40740	16	0.14	0	0	0	0	0	0
	90001	小萝莉	900	90002	1	1	0	2	0	15	0	203201	10	0	0	0	0
	90002	小萝莉	900	90003	2	2	0	2	30	15	0	203201	15	0	0	0	0
	90003	小萝莉	900	90004	3	2	1	2	88	15	0	203201	20	203202	10	0	0
	90004	小萝莉	900	90005	4	3	0	2	175	15	0	203201	25	203202	20	0	0
	90005	小萝莉	900	90006	5	3	1	2	289	15	0	203201	30	203202	30	0	0
	90006	小萝莉	900	90007	6	3	2	2	432	15	0	203201	40	203202	40	203203	10
	90007	小萝莉	900	90008	7	4	0	2	603	15	0.01	203201	50	203202	50	203203	30
	90008	小萝莉	900	90009	8	4	1	2	803	15	0.02	203201	60	203202	60	203203	50
	90009	小萝莉	900	90010	9	4	2	2	1031	15	0.03	203201	70	203202	70	203203	70
	90010	小萝莉	900	90011	10	4	3	2	1287	15	0.04	203201	80	203202	80	203203	90
	90011	小萝莉	900	90012	11	5	0	2	1571	15	0.06	203201	90	203202	90	203203	110
	90012	小萝莉	900	90013	12	5	1	2	1883	15	0.08	203201	100	203202	100	203203	130
	90013	小萝莉	900	90014	13	5	2	2	2224	15	0.1	203201	110	203202	110	203203	150
	90014	小萝莉	900	90015	14	5	3	2	2593	15	0.12	203201	120	203202	120	203203	170
	90015	小萝莉	900	0	15	5	4	2	2991	15	0.14	0	0	0	0	0	0
	90101	小萝莉	901	90102	1	1	0	4	0	16	0	203201	10	0	0	0	0
	90102	小萝莉	901	90103	2	2	0	4	10	16	0	203201	15	0	0	0	0
	90103	小萝莉	901	90104	3	2	1	4	30	16	0	203201	20	203202	10	0	0
	90104	小萝莉	901	90105	4	3	0	4	60	16	0	203201	25	203202	20	0	0
	90105	小萝莉	901	90106	5	3	1	4	99	16	0	203201	30	203202	30	0	0
	90106	小萝莉	901	90107	6	3	2	4	149	16	0	203201	40	203202	40	203203	10
	90107	小萝莉	901	90108	7	4	0	4	207	16	0.01	203201	50	203202	50	203203	30
	90108	小萝莉	901	90109	8	4	1	4	276	16	0.02	203201	60	203202	60	203203	50
	90109	小萝莉	901	90110	9	4	2	4	354	16	0.03	203201	70	203202	70	203203	70
	90110	小萝莉	901	90111	10	4	3	4	442	16	0.04	203201	80	203202	80	203203	90
	90111	小萝莉	901	90112	11	5	0	4	540	16	0.06	203201	90	203202	90	203203	110
	90112	小萝莉	901	90113	12	5	1	4	647	16	0.08	203201	100	203202	100	203203	130
	90113	小萝莉	901	90114	13	5	2	4	765	16	0.1	203201	110	203202	110	203203	150
	90114	小萝莉	901	90115	14	5	3	4	891	16	0.12	203201	120	203202	120	203203	170
	90115	小萝莉	901	0	15	5	4	4	1028	16	0.14	0	0	0	0	0	0
	90201	小萝莉	902	90202	1	1	0	1	0	16	0	203201	10	0	0	0	0
	90202	小萝莉	902	90203	2	2	0	1	400	16	0	203201	15	0	0	0	0
	90203	小萝莉	902	90204	3	2	1	1	1160	16	0	203201	20	203202	10	0	0
	90204	小萝莉	902	90205	4	3	0	1	2320	16	0	203201	25	203202	20	0	0
	90205	小萝莉	902	90206	5	3	1	1	3840	16	0	203201	30	203202	30	0	0
	90206	小萝莉	902	90207	6	3	2	1	5720	16	0	203201	40	203202	40	203203	10
	90207	小萝莉	902	90208	7	4	0	1	8000	16	0.01	203201	50	203202	50	203203	30
	90208	小萝莉	902	90209	8	4	1	1	10640	16	0.02	203201	60	203202	60	203203	50
	90209	小萝莉	902	90210	9	4	2	1	13660	16	0.03	203201	70	203202	70	203203	70
	90210	小萝莉	902	90211	10	4	3	1	17040	16	0.04	203201	80	203202	80	203203	90
	90211	小萝莉	902	90212	11	5	0	1	20820	16	0.06	203201	90	203202	90	203203	110
	90212	小萝莉	902	90213	12	5	1	1	24960	16	0.08	203201	100	203202	100	203203	130
	90213	小萝莉	902	90214	13	5	2	1	29480	16	0.1	203201	110	203202	110	203203	150
	90214	小萝莉	902	90215	14	5	3	1	34360	16	0.12	203201	120	203202	120	203203	170
	90215	小萝莉	902	0	15	5	4	1	39620	16	0.14	0	0	0	0	0	0
	100001	鞭女	1000	100002	1	1	0	2	0	15	0	203201	10	0	0	0	0
	100002	鞭女	1000	100003	2	2	0	2	30	15	0	203201	15	0	0	0	0
	100003	鞭女	1000	100004	3	2	1	2	88	15	0	203201	20	203202	10	0	0
	100004	鞭女	1000	100005	4	3	0	2	175	15	0	203201	25	203202	20	0	0
	100005	鞭女	1000	100006	5	3	1	2	289	15	0	203201	30	203202	30	0	0
	100006	鞭女	1000	100007	6	3	2	2	432	15	0	203201	40	203202	40	203203	10
	100007	鞭女	1000	100008	7	4	0	2	603	15	0.01	203201	50	203202	50	203203	30
	100008	鞭女	1000	100009	8	4	1	2	803	15	0.02	203201	60	203202	60	203203	50
	100009	鞭女	1000	100010	9	4	2	2	1031	15	0.03	203201	70	203202	70	203203	70
	100010	鞭女	1000	100011	10	4	3	2	1287	15	0.04	203201	80	203202	80	203203	90
	100011	鞭女	1000	100012	11	5	0	2	1571	15	0.06	203201	90	203202	90	203203	110
	100012	鞭女	1000	100013	12	5	1	2	1883	15	0.08	203201	100	203202	100	203203	130
	100013	鞭女	1000	100014	13	5	2	2	2224	15	0.1	203201	110	203202	110	203203	150
	100014	鞭女	1000	100015	14	5	3	2	2593	15	0.12	203201	120	203202	120	203203	170
	100015	鞭女	1000	0	15	5	4	2	2991	15	0.14	0	0	0	0	0	0
	100101	鞭女	1001	100102	1	1	0	4	0	16	0	203201	10	0	0	0	0
	100102	鞭女	1001	100103	2	2	0	4	10	16	0	203201	15	0	0	0	0
	100103	鞭女	1001	100104	3	2	1	4	30	16	0	203201	20	203202	10	0	0
	100104	鞭女	1001	100105	4	3	0	4	60	16	0	203201	25	203202	20	0	0
	100105	鞭女	1001	100106	5	3	1	4	99	16	0	203201	30	203202	30	0	0
	100106	鞭女	1001	100107	6	3	2	4	149	16	0	203201	40	203202	40	203203	10
	100107	鞭女	1001	100108	7	4	0	4	207	16	0.01	203201	50	203202	50	203203	30
	100108	鞭女	1001	100109	8	4	1	4	276	16	0.02	203201	60	203202	60	203203	50
	100109	鞭女	1001	100110	9	4	2	4	354	16	0.03	203201	70	203202	70	203203	70
	100110	鞭女	1001	100111	10	4	3	4	442	16	0.04	203201	80	203202	80	203203	90
	100111	鞭女	1001	100112	11	5	0	4	540	16	0.06	203201	90	203202	90	203203	110
	100112	鞭女	1001	100113	12	5	1	4	647	16	0.08	203201	100	203202	100	203203	130
	100113	鞭女	1001	100114	13	5	2	4	765	16	0.1	203201	110	203202	110	203203	150
	100114	鞭女	1001	100115	14	5	3	4	891	16	0.12	203201	120	203202	120	203203	170
	100115	鞭女	1001	0	15	5	4	4	1028	16	0.14	0	0	0	0	0	0
	100201	鞭女	1002	100202	1	1	0	1	0	16	0	203201	10	0	0	0	0
	100202	鞭女	1002	100203	2	2	0	1	400	16	0	203201	15	0	0	0	0
	100203	鞭女	1002	100204	3	2	1	1	1160	16	0	203201	20	203202	10	0	0
	100204	鞭女	1002	100205	4	3	0	1	2320	16	0	203201	25	203202	20	0	0
	100205	鞭女	1002	100206	5	3	1	1	3840	16	0	203201	30	203202	30	0	0
	100206	鞭女	1002	100207	6	3	2	1	5720	16	0	203201	40	203202	40	203203	10
	100207	鞭女	1002	100208	7	4	0	1	8000	16	0.01	203201	50	203202	50	203203	30
	100208	鞭女	1002	100209	8	4	1	1	10640	16	0.02	203201	60	203202	60	203203	50
	100209	鞭女	1002	100210	9	4	2	1	13660	16	0.03	203201	70	203202	70	203203	70
	100210	鞭女	1002	100211	10	4	3	1	17040	16	0.04	203201	80	203202	80	203203	90
	100211	鞭女	1002	100212	11	5	0	1	20820	16	0.06	203201	90	203202	90	203203	110
	100212	鞭女	1002	100213	12	5	1	1	24960	16	0.08	203201	100	203202	100	203203	130
	100213	鞭女	1002	100214	13	5	2	1	29480	16	0.1	203201	110	203202	110	203203	150
	100214	鞭女	1002	100215	14	5	3	1	34360	16	0.12	203201	120	203202	120	203203	170
	100215	鞭女	1002	0	15	5	4	1	39620	16	0.14	0	0	0	0	0	0
	110001	贞德	1100	110002	1	1	0	2	0	15	0	203201	10	0	0	0	0
	110002	贞德	1100	110003	2	2	0	2	20	15	0	203201	15	0	0	0	0
	110003	贞德	1100	110004	3	2	1	2	58	15	0	203201	20	203202	10	0	0
	110004	贞德	1100	110005	4	3	0	2	116	15	0	203201	25	203202	20	0	0
	110005	贞德	1100	110006	5	3	1	2	192	15	0	203201	30	203202	30	0	0
	110006	贞德	1100	110007	6	3	2	2	286	15	0	203201	40	203202	40	203203	10
	110007	贞德	1100	110008	7	4	0	2	400	15	0.01	203201	50	203202	50	203203	30
	110008	贞德	1100	110009	8	4	1	2	532	15	0.02	203201	60	203202	60	203203	50
	110009	贞德	1100	110010	9	4	2	2	683	15	0.03	203201	70	203202	70	203203	70
	110010	贞德	1100	110011	10	4	3	2	852	15	0.04	203201	80	203202	80	203203	90
	110011	贞德	1100	110012	11	5	0	2	1041	15	0.06	203201	90	203202	90	203203	110
	110012	贞德	1100	110013	12	5	1	2	1248	15	0.08	203201	100	203202	100	203203	130
	110013	贞德	1100	110014	13	5	2	2	1474	15	0.1	203201	110	203202	110	203203	150
	110014	贞德	1100	110015	14	5	3	2	1718	15	0.12	203201	120	203202	120	203203	170
	110015	贞德	1100	0	15	5	4	2	1981	15	0.14	0	0	0	0	0	0
	110101	贞德	1101	110102	1	1	0	4	0	16	0	203201	10	0	0	0	0
	110102	贞德	1101	110103	2	2	0	4	20	16	0	203201	15	0	0	0	0
	110103	贞德	1101	110104	3	2	1	4	58	16	0	203201	20	203202	10	0	0
	110104	贞德	1101	110105	4	3	0	4	116	16	0	203201	25	203202	20	0	0
	110105	贞德	1101	110106	5	3	1	4	192	16	0	203201	30	203202	30	0	0
	110106	贞德	1101	110107	6	3	2	4	286	16	0	203201	40	203202	40	203203	10
	110107	贞德	1101	110108	7	4	0	4	400	16	0.01	203201	50	203202	50	203203	30
	110108	贞德	1101	110109	8	4	1	4	532	16	0.02	203201	60	203202	60	203203	50
	110109	贞德	1101	110110	9	4	2	4	683	16	0.03	203201	70	203202	70	203203	70
	110110	贞德	1101	110111	10	4	3	4	852	16	0.04	203201	80	203202	80	203203	90
	110111	贞德	1101	110112	11	5	0	4	1041	16	0.06	203201	90	203202	90	203203	110
	110112	贞德	1101	110113	12	5	1	4	1248	16	0.08	203201	100	203202	100	203203	130
	110113	贞德	1101	110114	13	5	2	4	1474	16	0.1	203201	110	203202	110	203203	150
	110114	贞德	1101	110115	14	5	3	4	1718	16	0.12	203201	120	203202	120	203203	170
	110115	贞德	1101	0	15	5	4	4	1981	16	0.14	0	0	0	0	0	0
	110201	贞德	1102	110202	1	1	0	1	0	16	0	203201	10	0	0	0	0
	110202	贞德	1102	110203	2	2	0	1	400	16	0	203201	15	0	0	0	0
	110203	贞德	1102	110204	3	2	1	1	1200	16	0	203201	20	203202	10	0	0
	110204	贞德	1102	110205	4	3	0	1	2380	16	0	203201	25	203202	20	0	0
	110205	贞德	1102	110206	5	3	1	1	3940	16	0	203201	30	203202	30	0	0
	110206	贞德	1102	110207	6	3	2	1	5880	16	0	203201	40	203202	40	203203	10
	110207	贞德	1102	110208	7	4	0	1	8220	16	0.01	203201	50	203202	50	203203	30
	110208	贞德	1102	110209	8	4	1	1	10940	16	0.02	203201	60	203202	60	203203	50
	110209	贞德	1102	110210	9	4	2	1	14040	16	0.03	203201	70	203202	70	203203	70
	110210	贞德	1102	110211	10	4	3	1	17520	16	0.04	203201	80	203202	80	203203	90
	110211	贞德	1102	110212	11	5	0	1	21400	16	0.06	203201	90	203202	90	203203	110
	110212	贞德	1102	110213	12	5	1	1	25660	16	0.08	203201	100	203202	100	203203	130
	110213	贞德	1102	110214	13	5	2	1	30300	16	0.1	203201	110	203202	110	203203	150
	110214	贞德	1102	110215	14	5	3	1	35340	16	0.12	203201	120	203202	120	203203	170
	110215	贞德	1102	0	15	5	4	1	40740	16	0.14	0	0	0	0	0	0
	120001	残忍王	1200	120002	1	1	0	2	0	15	0	203201	10	0	0	0	0
	120002	残忍王	1200	120003	2	2	0	2	20	15	0	203201	15	0	0	0	0
	120003	残忍王	1200	120004	3	2	1	2	60	15	0	203201	20	203202	10	0	0
	120004	残忍王	1200	120005	4	3	0	2	119	15	0	203201	25	203202	20	0	0
	120005	残忍王	1200	120006	5	3	1	2	197	15	0	203201	30	203202	30	0	0
	120006	残忍王	1200	120007	6	3	2	2	294	15	0	203201	40	203202	40	203203	10
	120007	残忍王	1200	120008	7	4	0	2	411	15	0.01	203201	50	203202	50	203203	30
	120008	残忍王	1200	120009	8	4	1	2	547	15	0.02	203201	60	203202	60	203203	50
	120009	残忍王	1200	120010	9	4	2	2	702	15	0.03	203201	70	203202	70	203203	70
	120010	残忍王	1200	120011	10	4	3	2	876	15	0.04	203201	80	203202	80	203203	90
	120011	残忍王	1200	120012	11	5	0	2	1070	15	0.06	203201	90	203202	90	203203	110
	120012	残忍王	1200	120013	12	5	1	2	1283	15	0.08	203201	100	203202	100	203203	130
	120013	残忍王	1200	120014	13	5	2	2	1515	15	0.1	203201	110	203202	110	203203	150
	120014	残忍王	1200	120015	14	5	3	2	1767	15	0.12	203201	120	203202	120	203203	170
	120015	残忍王	1200	0	15	5	4	2	2037	15	0.14	0	0	0	0	0	0
	120101	残忍王	1201	120102	1	1	0	4	0	16	0	203201	10	0	0	0	0
	120102	残忍王	1201	120103	2	2	0	4	20	16	0	203201	15	0	0	0	0
	120103	残忍王	1201	120104	3	2	1	4	58	16	0	203201	20	203202	10	0	0
	120104	残忍王	1201	120105	4	3	0	4	116	16	0	203201	25	203202	20	0	0
	120105	残忍王	1201	120106	5	3	1	4	192	16	0	203201	30	203202	30	0	0
	120106	残忍王	1201	120107	6	3	2	4	286	16	0	203201	40	203202	40	203203	10
	120107	残忍王	1201	120108	7	4	0	4	400	16	0.01	203201	50	203202	50	203203	30
	120108	残忍王	1201	120109	8	4	1	4	532	16	0.02	203201	60	203202	60	203203	50
	120109	残忍王	1201	120110	9	4	2	4	683	16	0.03	203201	70	203202	70	203203	70
	120110	残忍王	1201	120111	10	4	3	4	852	16	0.04	203201	80	203202	80	203203	90
	120111	残忍王	1201	120112	11	5	0	4	1041	16	0.06	203201	90	203202	90	203203	110
	120112	残忍王	1201	120113	12	5	1	4	1248	16	0.08	203201	100	203202	100	203203	130
	120113	残忍王	1201	120114	13	5	2	4	1474	16	0.1	203201	110	203202	110	203203	150
	120114	残忍王	1201	120115	14	5	3	4	1718	16	0.12	203201	120	203202	120	203203	170
	120115	残忍王	1201	0	15	5	4	4	1981	16	0.14	0	0	0	0	0	0
	120201	残忍王	1202	120202	1	1	0	1	0	16	0	203201	10	0	0	0	0
	120202	残忍王	1202	120203	2	2	0	1	400	16	0	203201	15	0	0	0	0
	120203	残忍王	1202	120204	3	2	1	1	1160	16	0	203201	20	203202	10	0	0
	120204	残忍王	1202	120205	4	3	0	1	2320	16	0	203201	25	203202	20	0	0
	120205	残忍王	1202	120206	5	3	1	1	3840	16	0	203201	30	203202	30	0	0
	120206	残忍王	1202	120207	6	3	2	1	5720	16	0	203201	40	203202	40	203203	10
	120207	残忍王	1202	120208	7	4	0	1	8000	16	0.01	203201	50	203202	50	203203	30
	120208	残忍王	1202	120209	8	4	1	1	10640	16	0.02	203201	60	203202	60	203203	50
	120209	残忍王	1202	120210	9	4	2	1	13660	16	0.03	203201	70	203202	70	203203	70
	120210	残忍王	1202	120211	10	4	3	1	17040	16	0.04	203201	80	203202	80	203203	90
	120211	残忍王	1202	120212	11	5	0	1	20820	16	0.06	203201	90	203202	90	203203	110
	120212	残忍王	1202	120213	12	5	1	1	24960	16	0.08	203201	100	203202	100	203203	130
	120213	残忍王	1202	120214	13	5	2	1	29480	16	0.1	203201	110	203202	110	203203	150
	120214	残忍王	1202	120215	14	5	3	1	34360	16	0.12	203201	120	203202	120	203203	170
	120215	残忍王	1202	0	15	5	4	1	39620	16	0.14	0	0	0	0	0	0
	130001	达芬奇	1300	130002	1	1	0	2	0	15	0	203201	10	0	0	0	0
	130002	达芬奇	1300	130003	2	2	0	2	20	15	0	203201	15	0	0	0	0
	130003	达芬奇	1300	130004	3	2	1	2	60	15	0	203201	20	203202	10	0	0
	130004	达芬奇	1300	130005	4	3	0	2	119	15	0	203201	25	203202	20	0	0
	130005	达芬奇	1300	130006	5	3	1	2	197	15	0	203201	30	203202	30	0	0
	130006	达芬奇	1300	130007	6	3	2	2	294	15	0	203201	40	203202	40	203203	10
	130007	达芬奇	1300	130008	7	4	0	2	411	15	0.01	203201	50	203202	50	203203	30
	130008	达芬奇	1300	130009	8	4	1	2	547	15	0.02	203201	60	203202	60	203203	50
	130009	达芬奇	1300	130010	9	4	2	2	702	15	0.03	203201	70	203202	70	203203	70
	130010	达芬奇	1300	130011	10	4	3	2	876	15	0.04	203201	80	203202	80	203203	90
	130011	达芬奇	1300	130012	11	5	0	2	1070	15	0.06	203201	90	203202	90	203203	110
	130012	达芬奇	1300	130013	12	5	1	2	1283	15	0.08	203201	100	203202	100	203203	130
	130013	达芬奇	1300	130014	13	5	2	2	1515	15	0.1	203201	110	203202	110	203203	150
	130014	达芬奇	1300	130015	14	5	3	2	1767	15	0.12	203201	120	203202	120	203203	170
	130015	达芬奇	1300	0	15	5	4	2	2037	15	0.14	0	0	0	0	0	0
	130101	达芬奇	1301	130102	1	1	0	4	0	16	0	203201	10	0	0	0	0
	130102	达芬奇	1301	130103	2	2	0	4	20	16	0	203201	15	0	0	0	0
	130103	达芬奇	1301	130104	3	2	1	4	58	16	0	203201	20	203202	10	0	0
	130104	达芬奇	1301	130105	4	3	0	4	116	16	0	203201	25	203202	20	0	0
	130105	达芬奇	1301	130106	5	3	1	4	192	16	0	203201	30	203202	30	0	0
	130106	达芬奇	1301	130107	6	3	2	4	286	16	0	203201	40	203202	40	203203	10
	130107	达芬奇	1301	130108	7	4	0	4	400	16	0.01	203201	50	203202	50	203203	30
	130108	达芬奇	1301	130109	8	4	1	4	532	16	0.02	203201	60	203202	60	203203	50
	130109	达芬奇	1301	130110	9	4	2	4	683	16	0.03	203201	70	203202	70	203203	70
	130110	达芬奇	1301	130111	10	4	3	4	852	16	0.04	203201	80	203202	80	203203	90
	130111	达芬奇	1301	130112	11	5	0	4	1041	16	0.06	203201	90	203202	90	203203	110
	130112	达芬奇	1301	130113	12	5	1	4	1248	16	0.08	203201	100	203202	100	203203	130
	130113	达芬奇	1301	130114	13	5	2	4	1474	16	0.1	203201	110	203202	110	203203	150
	130114	达芬奇	1301	130115	14	5	3	4	1718	16	0.12	203201	120	203202	120	203203	170
	130115	达芬奇	1301	0	15	5	4	4	1981	16	0.14	0	0	0	0	0	0
	130201	达芬奇	1302	130202	1	1	0	1	0	16	0	203201	10	0	0	0	0
	130202	达芬奇	1302	130203	2	2	0	1	400	16	0	203201	15	0	0	0	0
	130203	达芬奇	1302	130204	3	2	1	1	1160	16	0	203201	20	203202	10	0	0
	130204	达芬奇	1302	130205	4	3	0	1	2320	16	0	203201	25	203202	20	0	0
	130205	达芬奇	1302	130206	5	3	1	1	3840	16	0	203201	30	203202	30	0	0
	130206	达芬奇	1302	130207	6	3	2	1	5720	16	0	203201	40	203202	40	203203	10
	130207	达芬奇	1302	130208	7	4	0	1	8000	16	0.01	203201	50	203202	50	203203	30
	130208	达芬奇	1302	130209	8	4	1	1	10640	16	0.02	203201	60	203202	60	203203	50
	130209	达芬奇	1302	130210	9	4	2	1	13660	16	0.03	203201	70	203202	70	203203	70
	130210	达芬奇	1302	130211	10	4	3	1	17040	16	0.04	203201	80	203202	80	203203	90
	130211	达芬奇	1302	130212	11	5	0	1	20820	16	0.06	203201	90	203202	90	203203	110
	130212	达芬奇	1302	130213	12	5	1	1	24960	16	0.08	203201	100	203202	100	203203	130
	130213	达芬奇	1302	130214	13	5	2	1	29480	16	0.1	203201	110	203202	110	203203	150
	130214	达芬奇	1302	130215	14	5	3	1	34360	16	0.12	203201	120	203202	120	203203	170
	130215	达芬奇	1302	0	15	5	4	1	39620	16	0.14	0	0	0	0	0	0
	140001	范海辛	1400	140002	1	1	0	2	0	15	0	203201	10	0	0	0	0
	140002	范海辛	1400	140003	2	2	0	2	30	15	0	203201	15	0	0	0	0
	140003	范海辛	1400	140004	3	2	1	2	88	15	0	203201	20	203202	10	0	0
	140004	范海辛	1400	140005	4	3	0	2	175	15	0	203201	25	203202	20	0	0
	140005	范海辛	1400	140006	5	3	1	2	289	15	0	203201	30	203202	30	0	0
	140006	范海辛	1400	140007	6	3	2	2	432	15	0	203201	40	203202	40	203203	10
	140007	范海辛	1400	140008	7	4	0	2	603	15	0.01	203201	50	203202	50	203203	30
	140008	范海辛	1400	140009	8	4	1	2	803	15	0.02	203201	60	203202	60	203203	50
	140009	范海辛	1400	140010	9	4	2	2	1031	15	0.03	203201	70	203202	70	203203	70
	140010	范海辛	1400	140011	10	4	3	2	1287	15	0.04	203201	80	203202	80	203203	90
	140011	范海辛	1400	140012	11	5	0	2	1571	15	0.06	203201	90	203202	90	203203	110
	140012	范海辛	1400	140013	12	5	1	2	1883	15	0.08	203201	100	203202	100	203203	130
	140013	范海辛	1400	140014	13	5	2	2	2224	15	0.1	203201	110	203202	110	203203	150
	140014	范海辛	1400	140015	14	5	3	2	2593	15	0.12	203201	120	203202	120	203203	170
	140015	范海辛	1400	0	15	5	4	2	2991	15	0.14	0	0	0	0	0	0
	140101	范海辛	1401	140102	1	1	0	4	0	16	0	203201	10	0	0	0	0
	140102	范海辛	1401	140103	2	2	0	4	20	16	0	203201	15	0	0	0	0
	140103	范海辛	1401	140104	3	2	1	4	58	16	0	203201	20	203202	10	0	0
	140104	范海辛	1401	140105	4	3	0	4	116	16	0	203201	25	203202	20	0	0
